book,lex,sp,vs,vt,ctyp,cnode,ptyp,gloss,speaker,ttype,clausespeaker,clausettype
Esther3:14,היה,verb,qal,infc,,,,be,author,description,,
Esther3:14,עתיד,adjv,,,,,AdjP,ready,author,description,,
Esther3:14,ל,prep,,,,,PP,to,author,description,,
Esther3:14,ה,art,,,,,,the,author,description,,
Esther3:14,יום,subs,,,,,,day,author,description,,
Esther3:14,ה,art,,,,,,the,author,description,,
Esther3:14,זה,prde,,,,,,this,author,description,,
Esther3:15,ה,art,,,XQtl,505514,NP,the,author,description,author,description
Esther3:15,רוץ,verb,qal,ptca,,,,run,author,description,,
Esther3:15,יצא,verb,qal,perf,,,VP,go out,author,description,,
Esther3:15,דחף,verb,qal,ptcp,Ptcp,505515,VP,hurry,author,description,author,description
Esther3:15,ב,prep,,,,,PP,in,author,description,,
Esther3:15,דבר,subs,,,,,,word,author,description,,
Esther3:15,ה,art,,,,,,the,author,description,,
Esther3:15,מלך,subs,,,,,,king,author,description,,
Esther3:15,ו,conj,,,WXQt,505516,CP,and,author,description,author,description
Esther3:15,ה,art,,,,,NP,the,author,description,,
Esther3:15,דת,subs,,,,,,orders,author,description,,
Esther3:15,נתן,verb,nif,perf,,,VP,give,author,description,,
Esther3:15,ב,prep,,,,,PP,in,author,description,,
Esther3:15,שׁושׁן,nmpr,,,,,,Susa,author,description,,
Esther3:15,ה,art,,,,,,the,author,description,,
Esther3:15,בירה,subs,,,,,,citadel,author,description,,
Esther3:15,ו,conj,,,WXQt,505517,CP,and,author,description,author,description
Esther3:15,ה,art,,,,,NP,the,author,description,,
Esther3:15,מלך,subs,,,,,,king,author,description,,
Esther3:15,ו,conj,,,,,,and,author,description,,
Esther3:15,המן,nmpr,,,,,,Haman,author,description,,
Esther3:15,ישׁב,verb,qal,perf,,,VP,sit,author,description,,
Esther3:15,ל,prep,,,InfC,505518,VP,to,author,description,author,description
Esther3:15,שׁתה,verb,qal,infc,,,,drink,author,description,,
Esther3:15,ו,conj,,,WXQt,505519,CP,and,author,description,author,description
Esther3:15,ה,art,,,,,NP,the,author,description,,
Esther3:15,עיר,subs,,,,,,town,author,description,,
Esther3:15,שׁושׁן,nmpr,,,,,,Susa,author,description,,
Esther3:15,בוך,verb,nif,perf,,,VP,confuse,author,description,,
Esther4:1,ו,conj,,,WXQt,505520,CP,and,author,description,author,description
Esther4:1,מרדכי,nmpr,,,,,PrNP,Mordecai,author,description,,
Esther4:1,ידע,verb,qal,perf,,,VP,know,author,description,,
Esther4:1,את,prep,,,,,PP,<object marker>,author,description,,
Esther4:1,כל,subs,,,,,,whole,author,description,,
Esther4:1,אשׁר,conj,,,xQt0,505521,CP,<relative>,author,description,author,description
Esther4:1,עשׂה,verb,nif,perf,,,VP,make,author,description,,
Esther4:1,ו,conj,,,WayX,505522,CP,and,author,description,author,description
Esther4:1,קרע,verb,qal,wayq,,,VP,tear,author,description,,
Esther4:1,מרדכי,nmpr,,,,,PrNP,Mordecai,author,description,,
Esther4:1,את,prep,,,,,PP,<object marker>,author,description,,
Esther4:1,בגד,subs,,,,,,garment,author,description,,
Esther4:1,ו,conj,,,Way0,505523,CP,and,author,description,author,description
Esther4:1,לבשׁ,verb,qal,wayq,,,VP,clothe,author,description,,
Esther4:1,שׂק,subs,,,,,NP,sack,author,description,,
Esther4:1,ו,conj,,,,,,and,author,description,,
Esther4:1,אפר,subs,,,,,,dust,author,description,,
Esther4:1,ו,conj,,,Way0,505524,CP,and,author,description,author,description
Esther4:1,יצא,verb,qal,wayq,,,VP,go out,author,description,,
Esther4:1,ב,prep,,,,,PP,in,author,description,,
Esther4:1,תוך,subs,,,,,,midst,author,description,,
Esther4:1,ה,art,,,,,,the,author,description,,
Esther4:1,עיר,subs,,,,,,town,author,description,,
Esther4:1,ו,conj,,,Way0,505525,CP,and,author,description,author,description
Esther4:1,זעק,verb,qal,wayq,,,VP,cry,author,description,,
Esther4:1,זעקה,subs,,,,,NP,cry,author,description,,
Esther4:1,גדול,adjv,,,,,,great,author,description,,
Esther4:1,ו,conj,,,,,,and,author,description,,
Esther4:1,מר,adjv,,,,,,bitter,author,description,,
Esther4:2,ו,conj,,,Way0,505526,CP,and,author,description,author,description
Esther4:2,בוא,verb,qal,wayq,,,VP,come,author,description,,
Esther4:2,עד,prep,,,,,PP,unto,author,description,,
Esther4:2,ל,prep,,,,,,to,author,description,,
Esther4:2,פנה,subs,,,,,,face,author,description,,
Esther4:2,שׁער,subs,,,,,,gate,author,description,,
Esther4:2,ה,art,,,,,,the,author,description,,
Esther4:2,מלך,subs,,,,,,king,author,description,,
Esther4:2,כי,conj,,,NmCl,505527,CP,that,author,description,author,description
Esther4:2,אין,subs,,,,,NegP,<NEG>,author,description,,
Esther4:2,ל,prep,,,InfC,505528,VP,to,author,description,author,description
Esther4:2,בוא,verb,qal,infc,,,,come,author,description,,
Esther4:2,אל,prep,,,,,PP,to,author,description,,
Esther4:2,שׁער,subs,,,,,,gate,author,description,,
Esther4:2,ה,art,,,,,,the,author,description,,
Esther4:2,מלך,subs,,,,,,king,author,description,,
Esther4:2,ב,prep,,,,,PP,in,author,description,,
Esther4:2,לבושׁ,subs,,,,,,clothing,author,description,,
Esther4:2,שׂק,subs,,,,,,sack,author,description,,
Esther4:3,ו,conj,,,NmCl,505529,CP,and,author,description,author,description
Esther4:3,ב,prep,,,,,PP,in,author,description,,
Esther4:3,כל,subs,,,,,,whole,author,description,,
Esther4:3,מדינה,subs,,,,,,district,author,description,,
Esther4:3,ו,conj,,,,,,and,author,description,,
Esther4:3,מדינה,subs,,,,,,district,author,description,,
Esther4:3,מקום,subs,,,,,,place,author,description,,
Esther4:3,אשׁר,conj,,,Ptcp,505530,CP,<relative>,author,description,author,description
Esther4:3,דבר,subs,,,,,NP,word,author,description,,
Esther4:3,ה,art,,,,,,the,author,description,,
Esther4:3,מלך,subs,,,,,,king,author,description,,
Esther4:3,ו,conj,,,,,,and,author,description,,
Esther4:3,דת,subs,,,,,,orders,author,description,,
Esther4:3,נגע,verb,hif,ptca,,,VP,touch,author,description,,
Esther4:3,אבל,subs,,,NmCl,505529,NP,mourning rites,author,description,author,description
Esther4:3,גדול,adjv,,,,,,great,author,description,,
Esther4:3,ל,prep,,,,,PP,to,author,description,,
Esther4:3,ה,art,,,,,,the,author,description,,
Esther4:3,יהודי,adjv,,,,,,Jewish,author,description,,
Esther4:3,ו,conj,,,Ellp,505531,CP,and,author,description,author,description
Esther4:3,צום,subs,,,,,NP,fasting,author,description,,
Esther4:3,ו,conj,,,,,,and,author,description,,
Esther4:3,בכי,subs,,,,,,weeping,author,description,,
Esther4:3,ו,conj,,,,,,and,author,description,,
Esther4:3,מספד,subs,,,,,,wailing,author,description,,
Esther4:3,שׂק,subs,,,XYqt,505532,NP,sack,author,description,author,description
Esther4:3,ו,conj,,,,,,and,author,description,,
Esther4:3,אפר,subs,,,,,,dust,author,description,,
Esther4:3,יצע,verb,hof,impf,,,VP,spread out,author,description,,
Esther4:3,ל,prep,,,,,PP,to,author,description,,
Esther4:3,ה,art,,,,,,the,author,description,,
Esther4:3,רב,adjv,,,,,,much,author,description,,
Esther4:4,ו,conj,,,WayX,505533,CP,and,author,description,author,description
Esther4:4,בוא,verb,qal,wayq,,,VP,come,author,description,,
Esther4:4,נערה,subs,,,,,NP,girl,author,description,,
Esther4:4,אסתר,nmpr,,,,,,Esther,author,description,,
Esther4:4,ו,conj,,,,,,and,author,description,,
Esther4:4,סריס,subs,,,,,,official,author,description,,
Esther4:4,ו,conj,,,Way0,505534,CP,and,author,description,author,description
Esther4:4,נגד,verb,hif,wayq,,,VP,report,author,description,,
Esther4:4,ל,prep,,,,,PP,to,author,description,,
Esther4:4,ו,conj,,,WayX,505535,CP,and,author,description,author,description
Esther4:4,חיל,verb,hit,wayq,,,VP,"have labour pain, to cry",author,description,,
Esther4:4,ה,art,,,,,NP,the,author,description,,
Esther4:4,מלכה,subs,,,,,,queen,author,description,,
Esther4:4,מאד,subs,,,,,AdvP,might,author,description,,
Esther4:4,ו,conj,,,Way0,505536,CP,and,author,description,author,description
Esther4:4,שׁלח,verb,qal,wayq,,,VP,send,author,description,,
Esther4:4,בגד,subs,,,,,NP,garment,author,description,,
Esther4:4,ל,prep,,,InfC,505537,VP,to,author,description,author,description
Esther4:4,לבשׁ,verb,hif,infc,,,,clothe,author,description,,
Esther4:4,את,prep,,,,,PP,<object marker>,author,description,,
Esther4:4,מרדכי,nmpr,,,,,,Mordecai,author,description,,
Esther4:4,ו,conj,,,InfC,505538,CP,and,author,description,author,description
Esther4:4,ל,prep,,,,,VP,to,author,description,,
Esther4:4,סור,verb,hif,infc,,,,turn aside,author,description,,
Esther4:4,שׂק,subs,,,,,NP,sack,author,description,,
Esther4:4,מן,prep,,,,,PP,from,author,description,,
Esther4:4,על,prep,,,,,,upon,author,description,,
Esther4:4,ו,conj,,,WxQ0,505539,CP,and,author,description,author,description
Esther4:4,לא,nega,,,,,NegP,not,author,description,,
Esther4:4,קבל,verb,piel,perf,,,VP,take,author,description,,
Esther4:5,ו,conj,,,WayX,505540,CP,and,author,description,author,description
Esther4:5,קרא,verb,qal,wayq,,,VP,call,author,description,,
Esther4:5,אסתר,nmpr,,,,,PrNP,Esther,author,description,,
Esther4:5,ל,prep,,,,,PP,to,author,description,,
Esther4:5,התך,nmpr,,,,,,Hathach,author,description,,
Esther4:5,מן,prep,,,,,,from,author,description,,
Esther4:5,סריס,subs,,,,,,official,author,description,,
Esther4:5,ה,art,,,,,,the,author,description,,
Esther4:5,מלך,subs,,,,,,king,author,description,,
Esther4:5,אשׁר,conj,,,xQt0,505541,CP,<relative>,author,description,author,description
Esther4:5,עמד,verb,hif,perf,,,VP,stand,author,description,,
Esther4:5,ל,prep,,,,,PP,to,author,description,,
Esther4:5,פנה,subs,,,,,,face,author,description,,
Esther4:5,ו,conj,,,Way0,505542,CP,and,author,description,author,description
Esther4:5,צוה,verb,piel,wayq,,,VP,command,author,description,,
Esther4:5,על,prep,,,,,PP,upon,author,description,,
Esther4:5,מרדכי,nmpr,,,,,,Mordecai,author,description,,
Esther4:5,ל,prep,,,InfC,505543,VP,to,author,description,author,description
Esther4:5,ידע,verb,qal,infc,,,,know,author,description,,
Esther4:5,מה,prin,,,NmCl,505544,InrP,what,author,description,author,description
Esther4:5,זה,prde,,,,,,this,author,description,,
Esther4:5,ו,conj,,,NmCl,505545,CP,and,author,description,author,description
Esther4:5,על,prep,,,,,PP,upon,author,description,,
Esther4:5,מה,prin,,,,,,what,author,description,,
Esther4:5,זה,prde,,,,,,this,author,description,,
Esther4:6,ו,conj,,,WayX,505546,CP,and,author,description,author,description
Esther4:6,יצא,verb,qal,wayq,,,VP,go out,author,description,,
Esther4:6,התך,nmpr,,,,,PrNP,Hathach,author,description,,
Esther4:6,אל,prep,,,,,PP,to,author,description,,
Esther4:6,מרדכי,nmpr,,,,,,Mordecai,author,description,,
Esther4:6,אל,prep,,,,,PP,to,author,description,,
Esther4:6,רחב,subs,,,,,,open place,author,description,,
Esther4:6,ה,art,,,,,,the,author,description,,
Esther4:6,עיר,subs,,,,,,town,author,description,,
Esther4:6,אשׁר,conj,,,NmCl,505547,CP,<relative>,author,description,author,description
Esther4:6,ל,prep,,,,,PP,to,author,description,,
Esther4:6,פנה,subs,,,,,,face,author,description,,
Esther4:6,שׁער,subs,,,,,,gate,author,description,,
Esther4:6,ה,art,,,,,,the,author,description,,
Esther4:6,מלך,subs,,,,,,king,author,description,,
Esther4:7,ו,conj,,,WayX,505548,CP,and,author,description,author,description
Esther4:7,נגד,verb,hif,wayq,,,VP,report,author,description,,
Esther4:7,ל,prep,,,,,PP,to,author,description,,
Esther4:7,מרדכי,nmpr,,,,,PrNP,Mordecai,author,description,,
Esther4:7,את,prep,,,,,PP,<object marker>,author,description,,
Esther4:7,כל,subs,,,,,,whole,author,description,,
Esther4:7,אשׁר,conj,,,xQt0,505549,CP,<relative>,author,description,author,description
Esther4:7,קרה,verb,qal,perf,,,VP,meet,author,description,,
Esther4:7,ו,conj,,,WayX,505548,PP,and,author,description,author,description
Esther4:7,את,prep,,,,,,<object marker>,author,description,,
Esther4:7,פרשׁה,subs,,,,,,statement,author,description,,
Esther4:7,ה,art,,,,,,the,author,description,,
Esther4:7,כסף,subs,,,,,,silver,author,description,,
Esther4:7,אשׁר,conj,,,xQtX,505550,CP,<relative>,author,description,author,description
Esther4:7,אמר,verb,qal,perf,,,VP,say,author,description,,
Esther4:7,המן,nmpr,,,,,PrNP,Haman,author,description,,
Esther4:7,ל,prep,,,InfC,505551,VP,to,author,description,author,description
Esther4:7,שׁקל,verb,qal,infc,,,,weigh,author,description,,
Esther4:7,על,prep,,,,,PP,upon,author,description,,
Esther4:7,גנז,subs,,,,,,treasury,author,description,,
Esther4:7,ה,art,,,,,,the,author,description,,
Esther4:7,מלך,subs,,,,,,king,author,description,,
Esther4:7,ב,prep,,,,,PP,in,author,description,,
Esther4:7,ה,art,,,,,,the,author,description,,
Esther4:7,יהודי,adjv,,,,,,Jewish,author,description,,
Esther4:7,ל,prep,,,InfC,505552,VP,to,author,description,author,description
Esther4:7,אבד,verb,piel,infc,,,,perish,author,description,,
Esther4:8,ו,conj,,,WxQ0,505553,CP,and,author,description,author,description
Esther4:8,את,prep,,,,,PP,<object marker>,author,description,,
Esther4:8,פתשׁגן,subs,,,,,,copy,author,description,,
Esther4:8,כתב,subs,,,,,,writing,author,description,,
Esther4:8,ה,art,,,,,,the,author,description,,
Esther4:8,דת,subs,,,,,,orders,author,description,,
Esther4:8,אשׁר,conj,,,xQt0,505554,CP,<relative>,author,description,author,description
Esther4:8,נתן,verb,nif,perf,,,VP,give,author,description,,
Esther4:8,ב,prep,,,,,PP,in,author,description,,
Esther4:8,שׁושׁן,nmpr,,,,,,Susa,author,description,,
Esther4:8,ל,prep,,,InfC,505555,VP,to,author,description,author,description
Esther4:8,שׁמד,verb,hif,infc,,,,destroy,author,description,,
Esther4:8,נתן,verb,qal,perf,WxQ0,505553,VP,give,author,description,author,description
Esther4:8,ל,prep,,,,,PP,to,author,description,,
Esther4:8,ל,prep,,,InfC,505556,VP,to,author,description,author,description
Esther4:8,ראה,verb,hif,infc,,,,see,author,description,,
Esther4:8,את,prep,,,,,PP,<object marker>,author,description,,
Esther4:8,אסתר,nmpr,,,,,,Esther,author,description,,
Esther4:8,ו,conj,,,InfC,505557,CP,and,author,description,author,description
Esther4:8,ל,prep,,,,,VP,to,author,description,,
Esther4:8,נגד,verb,hif,infc,,,,report,author,description,,
Esther4:8,ל,prep,,,,,PP,to,author,description,,
Esther4:8,ו,conj,,,InfC,505558,CP,and,author,description,author,description
Esther4:8,ל,prep,,,,,VP,to,author,description,,
Esther4:8,צוה,verb,piel,infc,,,,command,author,description,,
Esther4:8,על,prep,,,,,PP,upon,author,description,,
Esther4:8,ל,prep,,,InfC,505559,VP,to,author,description,author,description
Esther4:8,בוא,verb,qal,infc,,,,come,author,description,,
Esther4:8,אל,prep,,,,,PP,to,author,description,,
Esther4:8,ה,art,,,,,,the,author,description,,
Esther4:8,מלך,subs,,,,,,king,author,description,,
Esther4:8,ל,prep,,,InfC,505560,VP,to,author,description,author,description
Esther4:8,חנן,verb,hit,infc,,,,favour,author,description,,
Esther4:8,ל,prep,,,,,PP,to,author,description,,
Esther4:8,ו,conj,,,InfC,505561,CP,and,author,description,author,description
Esther4:8,ל,prep,,,,,VP,to,author,description,,
Esther4:8,בקשׁ,verb,piel,infc,,,,seek,author,description,,
Esther4:8,מן,prep,,,,,PP,from,author,description,,
Esther4:8,ל,prep,,,,,,to,author,description,,
Esther4:8,פנה,subs,,,,,,face,author,description,,
Esther4:8,על,prep,,,,,PP,upon,author,description,,
Esther4:8,עם,subs,,,,,,people,author,description,,
Esther4:9,ו,conj,,,WayX,505562,CP,and,author,description,author,description
Esther4:9,בוא,verb,qal,wayq,,,VP,come,author,description,,
Esther4:9,התך,nmpr,,,,,PrNP,Hathach,author,description,,
Esther4:9,ו,conj,,,Way0,505563,CP,and,author,description,author,description
Esther4:9,נגד,verb,hif,wayq,,,VP,report,author,description,,
Esther4:9,ל,prep,,,,,PP,to,author,description,,
Esther4:9,אסתר,nmpr,,,,,,Esther,author,description,,
Esther4:9,את,prep,,,,,PP,<object marker>,author,description,,
Esther4:9,דבר,subs,,,,,,word,author,description,,
Esther4:9,מרדכי,nmpr,,,,,,Mordecai,author,description,,
Esther4:10,ו,conj,,,WayX,505564,CP,and,author,description,author,description
Esther4:10,אמר,verb,qal,wayq,,,VP,say,author,description,,
Esther4:10,אסתר,nmpr,,,,,PrNP,Esther,author,description,,
Esther4:10,ל,prep,,,,,PP,to,author,description,,
Esther4:10,התך,nmpr,,,,,,Hathach,author,description,,
Esther4:10,ו,conj,,,Way0,505565,CP,and,author,description,author,description
Esther4:10,צוה,verb,piel,wayq,,,VP,command,author,description,,
Esther4:10,אל,prep,,,,,PP,to,author,description,,
Esther4:10,מרדכי,nmpr,,,,,,Mordecai,author,description,,
Esther4:12,ו,conj,,,Way0,505576,CP,and,author,description,author,description
Esther4:12,נגד,verb,hif,wayq,,,VP,report,author,description,,
Esther4:12,ל,prep,,,,,PP,to,author,description,,
Esther4:12,מרדכי,nmpr,,,,,,Mordecai,author,description,,
Esther4:12,את,prep,,,,,PP,<object marker>,author,description,,
Esther4:12,דבר,subs,,,,,,word,author,description,,
Esther4:12,אסתר,nmpr,,,,,,Esther,author,description,,
Esther4:13,ו,conj,,,WayX,505577,CP,and,author,description,author,description
Esther4:13,אמר,verb,qal,wayq,,,VP,say,author,description,,
Esther4:13,מרדכי,nmpr,,,,,PrNP,Mordecai,author,description,,
Esther4:13,ל,prep,,,InfC,505578,VP,to,author,description,author,description
